localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
c2018fedd00ac52108fda61f0bf8177a, Locality 1, b1be97632f48c4843da7730a6864ac2f, 422919.92119462, 5073464.08679503, 45.81043230, -87.99206992, 16T, 48.00000000, 100.00000000, -1.00000000, Bedding, 8.68616867, 45.37607574, 315.37606812, -2.65357494, Munising , Tue Jul 20 16:49:52 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, 2bd7c9b697375804425f95488a975cdc, 422864.77478845, 5073461.15330158, 45.81039974, -87.99277911, 16T, 24.00000000, 50.00000000, -1.00000000, Bedding, 7.39703178, 354.43890381, 264.43890381, -2.65357494, Munising , Tue Jul 20 16:40:46 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, 8573c2120fabd2977a956b0f1bfa2f82, 422820.61550725, 5073450.80948452, 45.81030171, -87.99334573, 16T, 12.00000000, 30.00000000, -1.00000000, Bedding, 8.63588619, 30.93596458, 300.93597412, -2.65357494, Munising , Tue Jul 20 16:02:19 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, f7615d9b098c4b55d5b355c06d6ac643, 422782.85142069, 5073484.90716670, 45.81060434, -87.99383716, 16T, 8.00000000, 10.00000000, -1.00000000, Bedding, 8.43065453, 1.37535846, 271.37536621, -2.65357494, Munising , Tue Jul 20 15:58:08 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, 895977ff69b4235d737b79447140d751, 422763.22427828, 5073475.82340224, 45.81052040, -87.99408828, 16T, 64.00000000, 50.00000000, -1.00000000, Bedding, 9.06977844, 23.45943260, 293.45944214, -2.65357494, Munising , Tue Jul 20 15:57:31 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, 35df0e96289779a05fd6eee39fb639d7, 422783.88906102, 5073511.77435624, 45.81084624, -87.99382810, 16T, 12.00000000, 30.00000000, -1.00000000, Bedding, 6.78445721, 22.42895889, 292.42895508, -2.65357494, Munising , Tue Jul 20 15:53:38 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, d2d1d1e9b43d92300ea98f6e8e662965, 422733.54487728, 5073482.80100066, 45.81057987, -87.99447133, 16T, 16.00000000, 30.00000000, -1.00000000, Bedding, 10.64833355, 325.18716431, 235.18716431, -2.65357494, Munising , Tue Jul 20 15:51:16 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, c2626e3be8ba5cf9a2c4d1b12c31b21d, 422733.54487728, 5073482.80100066, 45.81057987, -87.99447133, 16T, 16.00000000, 30.00000000, -1.00000000, overturned , 45.65928268, 27.08154678, 297.08154297, -2.65357494, Trader Member, Tue Jul 20 15:49:09 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, 3bc39626ca8e9ae0360fe0c3d7976f79, 422804.87500837, 5073447.34015628, 45.81026873, -87.99354773, 16T, 8.00000000, 10.00000000, -1.00000000, overturned , 47.39376831, 26.77136803, 296.77136230, -2.65357494, Trader Member, Tue Jul 20 15:48:50 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, b2b87f3b77216230930d8dcd15173935, 422804.87500837, 5073447.34015628, 45.81026873, -87.99354773, 16T, 8.00000000, 10.00000000, -1.00000000, overturned , 46.92303848, 25.58266449, 295.58267212, -2.65357494, Trader Member, Tue Jul 20 15:47:46 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, a8fae306e6f2fbaf37b0aa70e7aab8ab, 422810.50445332, 5073442.24993096, 45.81022355, -87.99347447, 16T, 12.00000000, 10.00000000, -1.00000000, overturned , 51.96329880, 33.00920486, 303.00921631, -2.65357494, Trader Member, Tue Jul 20 15:47:23 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, 75db128f9715ca1f7c5a5a697fd86e20, 422818.92766758, 5073460.69395353, 45.81039048, -87.99336903, 16T, 48.00000000, 100.00000000, -1.00000000, overturned , 54.71016693, 16.51261520, 286.51263428, -2.65357494, Trader Member, Tue Jul 20 15:46:58 2021, 
c2018fedd00ac52108fda61f0bf8177a, Locality 1, 7bbb28511239491c4e4cb60bdc8ee618, 422881.66283305, 5073441.65427341, 45.81022615, -87.99255867, 16T, 32.00000000, 30.00000000, -1.00000000, overturned , 51.82553864, 36.21977615, 306.21978760, -2.65357494, Trader Member, Tue Jul 20 15:46:21 2021, 
